Explanation;Target
İzmir Gaziemir'de oturmaktayım. Vodafone hattı evin içinde hiç çekmiyor. Bu kadar kötü çeken bir hat görmedim. Konuşmak için resmen camlara yapışıyoruz. 3 hattım vardı, ikisini kurtardım, 1 tane yeni taşıdım, çok pişman oldum. Nasıl iptal ederim? Tek taraflı olur mu?;0
Vodafone Yanımda uygulaması ile kolay paket satın aldım. Hata verdiği için tekrar denedim. Vodafone benden 2 adet aynı paketin ödemesini aldığı halde paketi yüklemedi. Müşteri hizmetlerini aradığımda ise paketin birinin yüklenip diğer ücretin ise iade edileceği söylendi. 1 hafta geçmesine rağmen ne paket yüklendi ne de iade gerçekleşti.;0
Vodafone hattım üzerinden bilgim ve onayım olmadan yapılan Adzentre Mobile, Gmbt Digitale ve Tmonz Digital Media Ltd servislerine abonelik oluşturulmuştur. Bu abonelikler bilgim ve onayım dahilinde değildir. Faturama yansıtılan ücretlerin iadesini talep etmekteyim. Bu gibi olaylar bizi Vodafone kullanmakta tedirgin etmektedir.;0
Vodafone müşteri hizmetlerine bağlanamıyorum. 542 numaralı Vodafone müşteri temsilcisini aramama rağmen sadece dijital temsilci Tobi ile ilgili ses kaydı çıkıyor. Yapmam gereken işlemi bir müşteri temsilcisiyle gerçekleştirmem gerekiyor ancak bir türlü bağlanamıyorum. Vodafone, siz nasıl bir hizmet veriyorsunuz? Sorunumuzu Vodafone olarak kime iletebiliriz? Sorunu kim çözecek? Sorunun bir an önce çözülmesini talep ediyorum. Vodafone'a duyurulur...;0
Müşteri hizmetlerine asla ulaşamıyorum. Tobi midir nedir yapay zekayla uğraşıp duruyoruz en basit iletişim bilgilerini güncelleyebilmek için bile saatlerdir uğraşıp bekliyorum. Yoruldum gerçekten muhatap bulamamaktan. Önce insan gibi iletişim kurmayı öğrenin sonra yapay zekaya geçersiniz.;0
Benim hattım Vodafone'du ve faturalıydı. Bir anda tarifem zamlanınca 500 lira bana fazla geldi. Müşteri temsilcisini arayarak faturalı hattımı faturasıza geçirmek istediğimi beyan ettim. Maalesef müşteri temsilcisi hattımı tamamen kapattı. Hattım kapanınca müşteri temsilcisini yeniden arayarak şikayetimi dile getirdim. Dört gün sonra açılacak ya da size geri dönüş yapılacak dedi. Maalesef ne arayan oldu ne de hattımı aktif hale getiren. Ayın birinden beri on kere aradım, temsilciyi geri dönüş sağlanmadı. Bütün müşteri temsilcileri birbirinden farklı kelimeler ve bilgiler verdi. Bana yapılan çok saçmaydı. Bir hafta on gündür mağdur ediliyorum. Yaptığınız hiç etik değil.;0
Adıma kayıtlı olan 0553... 9605 numaralı telefonuma Novafun World, port fun gibi oyun servisleri ile ilgili mesaj geldikten sonra şifre vesair girmeden abonelik başlatılıp faturaya 950 TL civarında eklendiği güncel tutar bilgisinden görünmektedir. Müşteri hizmetlerini arayıp ileri ki dönem için iptal sağladım ancak mevcut dönem ücretinin tahsil edileceği söylendi ve ilgisiz bir şekilde davranıldı. SMS geldikten sonra böyle bir talebim olmadan kendiliğinden onaylandı, bilgim dışında yapılmış bir işlemdir. İptalinin gerçekleştirilmesini istiyorum. Vodafone'a güvenim kalmadı. Bu denli büyük bir şirketin bu şekilde davranması ve müşterilerinden ekstra ücret talep etmesi anlaşılır bir şey değildir. Benim bilgim olmadan nasıl böyle bir abonelik olur? Tüm yasal haklarımı kullanacağım.;0
Vodafone kendi kendine ek paket alıyor ve faturama yansıtıyor. Sürekli aynı durum ve bilgide vermiyorlar. Ek paket alındığına dair. Müşteri hizmetleri hiçbir çözüm yaratmıyor her ay fatura yüksek gelince anlıyoruz bir şey olduğunu ücret iademi istiyorum;0
Vodafone yanımda Premium parasını ödedim ama kullanamıyorum? Arıyorum arıyorum bir çözüm yok uygulama silip yüklettiriyorlar sadece? Ağustos 1 de ödedim parasını bu zaman oldu hala kullanamıyorum. Vodafone herhangi bir telafisini de yapmadı, aşırı mağdurum;0
Uzun zamandır kullanmış olduğum operatörün taahhüt zamanımın bitmek üzere olduğu ve yeni çıkan tarifelerin ise çok fahiş fiyatlarda olduğunu görüyorum. 288 liralık faturamın birebir aynısı şu an sunulan tarife fiyatı 570 lira olarak görünüyor. Vodafone gibi büyük bir operatöre hiç yakışmıyor. Lütfen bu fahiş fiyat sorununun çözülmesini talep ediyorum.;0
"Merhabalar, ortalama 30 gün evvel farklı bir operatörden Vodafone faturalı hatta geçiş yaptım. Fakat geçtiğim günden itibaren internette çekmeme sorunu yükleme sorunu hız düşüklüğü vs gibi sorunlar yaşadım. Bunu müşteri temsilcisi arkadaşa ilettim, kendisi de ''evet hattınızda bir sorun olduğunu görüyorum. Yeniden kurulum yapalım ve hattı çıkarıp 15 dakika. Bekleyip tekrar takalım '' dedi. Bütün talimatları sırasıyla yaptık fakat sorun yine düzelmedi. Farklı bir telefonda ve farklı yerlerde denememe rağmen sorun devam etti. ( Çift hat kullanıyorum, farklı operatör olmasına rağmen aynı noktada farklar vardı, internet çekim hızı yükleme farkları ve telefonda gösterilen çekim dişi Vodafone olan hattın en alt seviyedeydi.) 2 gün sonra tekrar müşteri temsilcisi arkadaşa bağlandım durumu özet geçtim talep oluşturuyorum dedi ve tekrardan kurulum yaptım fakat sorun yine düzelmedi. Vodafone uygulaması üzerinden sanal asistan tobi ile görüşme gerçekleştirdim, '' Bağlantı kalitemizden memnun kalmazsanız, ilk ay taahhüdünüzü ''cezasız'' sonlandırma hakkına sahipsiniz.'' cevabını gönderdi. Bu bilgiyi hiçbir müşteri temsilcisi arkadaş vermedi. Sonuç olarak şu zamana kadar 5 farklı müşteri temsilcisi arkadaş ile görüşme gerçekleştirdim, yaşadığım sorunları hepsi sistemden görüyoruz dediler. Ciddi anlamda kapsama sorunu yaşıyorum, İstanbul'un göbeğinde internet hızı çok düşük. Cezasız olarak taahhüdümün sonlandırılmasını talep ediyorum.
Günlerdir bu saçmalıkla uğraşıyorum hala da bir çözüm üretebilen yok.";0
"Benim cihazımdan sürekli olarak şu mesaj gönderiliyor: 'Vodafone' adına değil, 6493 numaralı numaraya 'DCB_ASSOCIATION: WCODUS30C0NNDE3T55UEI6OEHKDMUHRJM' şeklinde bir mesaj gönderiliyor; ancak ben böyle bir mesaj göndermiyorum. Araştırdığımda Vodafone'un SMS konusu olarak karşıma çıkıyor. Ne olduğunu öğrenmek istiyorum. Bu mesajı ben göndermiyorum. Lütfen bana ulaşın. Telefon numaram 5067706***.";0
Dijital den Operatör değiştirdim, Vodafone geçtim sim kartım elime ulaştı. 3 gündür hattım açılmadı hiçbir işimi halledemedim niye böyle insanları mağdur ediyorsunuz, Vodafone yanımda uygulamasında aktivasyon da yapamıyorum. Yardım edin. Gerçekten bu ne böyle;0
Vodafone İnternetim çok az kaldığı için annemin internetinden Yanımda'ya bakıyordum. Ekranı güncelledim 80 MB'ım kalmıştı, ve mobil verim açık değildi. Ona rağmen ikinci girişimde 70 MB kaldı. Anlamıyorum, mobil veri kullanmadan nasıl bitebilir. Kullanmayıp Durduk yere bitip tarife aşım ücreti almalarından korkuyorum. Gerçekten Vodafone sıkmaya başladı.;0
2 aydır ne olduğunu bilmediğim ücretler faturama yansıtılıyor ve neredeyse 10 gündür müşteri hizmetlerine bağlanmaya çalışıyorum. CİMER'e şikayet yazdım. Web sitesinden aranma talep formu doldurdum ama saçma sapan Tobi denen eleman dışında bir tane muhataba ulaşamıyorum! Böyle giderse sadece CİMER şikayeti ve operatör değişikliği ile kalmayıp Tüketici Hakları'na da şikayette bulunacağım!;0
Vodafone için şikayet talebi oluşturdum. Tarafıma dönüş sağlanmadı. Bir kullanıcı olarak talebim ile ilgili dönüş bekliyorum. Lütfen tarafıma ulaşıp sorunum için yardımcı olur musunuz. Farklı kullanıcılara çözüm sağlanmış. Aynı şekilde yardımcı olmanızı bekliyorum;0
Vodafone sınırsız Ultra Red'li 20 GB paketini kullanıyorum, sınırsız sosyal paketine sahip olmama rağmen Facebook'ta izlediğim videolar kendi internetimden yiyor. Madem kendi paketimden yiyecek neden sınırsız sosyal adlı bir paket tanımlıyorsunuz. Bu sorunun acilen çözülmesini talep ediyorum.;0
18 yıllık Vodafone hat abonesiyim. Kendimde dahil kardeşlerimin kullandığı toplam 5 hat adıma mevcut olmasına rağmen 100 liralık gelen faturam şu an kampanya bitti diye fiyatı aşırı yükseltiyorlar. Kendi müşterisine neden değer vermiyor. Kapıyı gösteriyorlar bize;0
Vodafone hiçbir şekilde mağduriyetimizi umursamıyor. Yaklaşık bir haftadır bölgemizde yaşamış olduğumuz internet sorunu ile ilgili hem kendim hem başkaları defalarca aradığımız halde, kayıt oluşturduğumuz halde baz istasyonu kaynaklı hata var, en kısa sürede çözüm sağlanacak deyip geçiştirmekten başka bir şey demiyorlar. Vodafone'dan belli bir hizmet alma karşılığında ücret ödüyoruz ama ücretini ödediğimiz hizmetin karşılığını alamıyoruz. Bu mağduriyeti giderme adına da yaptıkları hiçbir şey yok. Bölgede birçok insan mağdur durumda.;0
Vodafone müşterisiyim. Faturam 131,70 TL idi ve 4 ayda taahhüt yeniledim. 2 ay bu fiyattan uygulandı. Taahhüt olmasına rağmen 7 ay boyunca faturam 182,60 TL olarak yansıdı. Müşteri hizmetlerini aradım ve 182,60 TL ödeme yapacağımı, 131,70 TL fazlasını fatura ödemeden 4 ay kullanacağımı söylediler. Gelen faturayı ödememem gerektiğini söylediler. Ödemedim ve sınırlama koydular. Tekrar aradığımda faturanın ödenmesi gerektiğini söylediler ve hesaba internet üzerinden alacak olarak yatıracaklarını belirttiler. Ne internet sitesine girebiliyorum ne de müşteri temsilcisine bağlanabiliyorum. Kurumsal bir şirketin müşteri hizmetlerine bağlanmak bu kadar zor olmamalı. Dalga geçer gibi farklı yerlere yönlendiriliyorum. Ben taahhüdüm olan 1 yıllık 131,70 TL olan faturamı ödemek istiyorum. Konuşmalarda bu durum çıkmaktadır. Taahhüt verirken gereğini yapmalarını istiyorum.;0
Ben de Vodafone mobil internetiyle VPN'e bağlanma problemi yaşıyorum. Yardımcı olur musunuz? Tobi farklı yönlendirmeler yapıyor 542 den asla bir muhatap bulamıyorum. Hücresel veri ile VPN bağlanmak istiyorum ama hücresel veriye geçince işin vermiyor birçok yerde aynı sorunu gördüm. Acil çözüm istiyorum. Diğer operatörlerde bu sorun yok çözümlenmezse farklı bir operatöre geçmek istiyorum;0
Taahhüdümün bitişiyle X operatöre geçiş yaptım. 1 yıldır her ay sabit gelen 481,10 TL faturam, son ay 1501 TL geldi. Taahhüdümün bitiş ayı olması ve Vodafone Yanımda uygulamasında vazgeçme bedeli 0 TL görünüyor. Olması dolayısıyla operatör değişimimi gerçekleştirmiştim. Bu gelen neredeyse 4 katı kadar ödeme tutarını kabul etmiyorum. Faturamın tekrar değerlendirilerek düzeltilmesini talep ediyorum. Telefon numaram 5541214070;0
Vodafone telefon hattıma talebim olmadığı halde 299TL'lik ek paket tanımlamış ve faturama yansıtmış. Müşteri hizmetleri ile görüştüm ama durumu kabul etmediler. Bu yolla tüketiciden normal fatura ücretinden daha fazla tahsilat yapılıyor. Bu konuda insanların bilinçlenmesi için her mecrada durumu anlatacağım ve yasal haklarımı kullanacağım. En kısa zamanda da başka bir operatöre geçeceğim.;0
Vodafone Yanımda uygulamasına giremiyorum ve bana 4 haneli kod hiç gelmiyor. Telefon değiştirdim, her şeyi yaptım ama halen kod gelmemekte. En son numara değişikliği yapacaktım, onda bile kod gelmiyor. Sırf bu sebepten hattımı başka bir yere taşıyacağım. Kesinlikle giremiyorum. Uygulamaya rağmen hiçbir çalışma yok.;0
Vodafone müşteri temsilcisine kaç senede bağlanabiliriz acaba? Tobi midir nedir, yapay zeka koymuşlar, hiçbir şey anladığı çözdüğü yok. Asla muhatap bulamıyorum. Sinir hastası oldum. İletişim bilgilerimle ilgili en basit sorunu bile çözemiyorum. Önce iletişim kurmayı öğrenin, sonra yapay zekaya geçersiniz.;0
Vodafone müşteri hizmetlerine kesinlikle bağlanamıyorum. 1 saattir uğraşıyorum fakat hâlâ bir sonuç yok. Bu kadar kötü bir sistem olamaz. Paranızla mağdur olmak isterseniz buyurun gelin. Bundan önce de hattımı faturasıza çevirmek için uğramıştım, aynı sorunları o işlemde de yaşadım.;0
Vodafone müşteri temsilcileriyle sürekli 2 aydır iletişim kurmama rağmen, şikayet kaydı oluşturulduğu söylenip ne dönüş yapan oluyor ne de arayan. Tekrar aradığımda böyle bir şikayet kaydının oluşturulmadığı söyleniyor. Güncel kullandığım tarifem 222,42 TL olmasına rağmen, önerilen aynı paket hatta 1000 dakika daha düşüğü 510 TL. Ayrıca aradığım her müşteri temsilcisi, Vodafone Yanımda uygulamasında 222,42 TL'ye kullandığım paketin aynısı olarak önerilen ama şu an önerilmeyen 350 TL olan paketi kullanacağımı sözlü olarak en az 5 tane müşteri temsilcisi beyan etmesine rağmen, kampanya birimi tarafından hala aranmadım. Bununla ilgili oluşturup aranma talebim oluşturuldu dendiği halde talebimin oluşmadığı birçok kez geçmişe dönük incelensin ortaya çıkar. 16 yıldır kullanan biri olarak ilk kez böyle umursamazlık görüyorum.;0
Aboneliğimin iptalini istiyorum. Benden Aylık 239 TL kesiliyor. Vodafone'un yardımcı olmasını istiyorum. Peyo aboneliği Ve Adzentre Mobile Services Ltd hizmeti iptal ettiremiyorum ve servis f kullanmama rağmen 270 TL kesildi Vodafone'un Benimle iletişime geçip yardımcı olmasını istiyorum. Aksi takdirde şikayetçi olacağım.;0
07.08.2024 tarihinde Ziya Gökalp Vodafone bayisinden (e*** e***) hat üzerine Apple kulaklık aldım. Ancak Pro olması gereken ürün yerine Pro olmayan başka bir ürün verilmiş. Onlar ürün satarken açıp gösterip doğruluğunu teyit etmediler. Belki bunu yapsalardı, diğer bayiler gibi ben de ürünü gördüğümde o olmadığını söylerdim. Bunun üzerine aynı günün akşamı gidip iptal etmek istediğimi söyledim. Müşterinin ambalaj açılmadığı sürece iptal ve iade hakkı 14 gün her zaman vardır. Bayi işlemi iptal edemeyeceğini, faturanın kesildiğini söyledi. Tüketici Hakları'na şikayet edin diyerek saygısız bir tavır sergiledi. Fatura e-arşiv fatura entegratöre gönderilse de gönderilmese de her zaman iptal edilebilir. Müşteriye sattıkları ürünü tanıtıp anlatıp test edelim mi demek yerine işlemi yapıp poşete koydukları için yaşanan sorun yüzünden ben mağdur oluyorum. Şikayet sonuçlanana kadar kullanmayacağım, iade edeceğim ürün için taksit ödeyeceğim. Bunun üzerine 3-4 tane bayi gezdim iade işlemiyle ilgili ve hepsi de faturanın iptal edilip iade alınacağını belirtti ki zaten olması gereken de bu. Acilen mağduriyetimin giderilmesini istiyorum.;0
Vodafone, tarife bitince kendiliğinden 600 TL'lik bir tarife yapmış. Eskiden tarife bitince TL üzerinden kullanılırdı. Bilgi verilmeden tarifem pahalanmış. Yaşlı insanlar ne yapacak? Böyle bir şey olmaz, bu haksızlık. Aramaları gerekiyor. Öncelikle Vodafone'dan şikayetçiyim.;0
4 defadır aradığım Vodafone müşteri hizmetleri en kısa sürede bağlanacaksınız dediği müşteri temsilcisine 42 38 28 ve 45 dakika bekletmelerine rağmen bir türlü bağlanamadım. Her defasında kendim pes ettim. Siz hizmet kurumu değil, zulüm kurumusunuz. Pes doğrusu;0
Vodafone'luyum. Ek paketlerimi kontrol etmek için girdiğimde, iznim dahilinde olmadan habersizce ek paket satın alındığını gördüm. Bu paket yurt dışı paketiymiş ve otomatik devreye girmiş. İptal etmek için gerekeni yaptım fakat bunun için bir ücret ödeyecek miyim?;0
Vodafone'dan kendi kendine gelen kodlar ve kullanıcı adlarıyla faturama defalarca eklenen 239 TL'lik ücretin iadesini yapmıyor Vodafone. Telefon cebimdeyken peş peşe gelen kodlar yüzünden otomatik olarak faturam uçtu gitti. Para iadesi için verdikleri numara iade yapmıyor, Vodafone iade yapabilir diyor.;0
Vodafone mesaj gelmesini istemediğim için e-devlet üzerinden mesaj ve aramalara kapattım. Gelen mesajlardan da mesaj yollayarak artık aranmak ve mesaj almayı istemediğimi belirttiğim halde devamlı mesaj geliyor. Atmayın mesaj artık yeter. Ne yapmam gerekiyor. Mesaj gelmesin diye daha ne yapabilirim ki;0
Vodafone'un iznim dışında ve herhangi bir haber dahi verilmeden, günlüğü 300 TL olan yurtdışı pasaport paketinin hesabıma yüklenmesi. Henüz faturam gelmedi ve ne kadar ödeyeceğimi bilmiyorum. Bu sorunun en kısa sürede düzeltilmesini talep ediyorum ve iznim dışında hesabıma yüklenen bir paket için para ödemek istemiyorum.;0
Vodafone müşteri hizmetlerine bağlanamıyorum. Hiçbir sorun olmamasına rağmen faturamı kapatmıyorlar. En son aradım, uzun süre bekledikten sonra ulaştım. Faturamı kapatmaları için talimat verdim. 5 gün içinde döneceklerini söylediler ama maalesef ne dönen var ne de başka bir şey. Faturamı hala kapatmadılar ve boş yere fatura ücreti ödüyorum.;0
15.08.2024 tarihinde bitecek taahhüdümü yenilemek istediğimde 22 GB pakete 330TL ücret ödemem isteniyor. Benim anlamadığım hattını Vodafone taşıyanlar aynı pakete 200TL öderken hat taşımayan sadık müşterilerin neden daha fazla ücret ödemesi gerekiyor. Bu ücretlendirme politikasının neden bu şekilde yapıldığı konusunda bilgilendirilmek istiyorum.;0
"Hattım Vodafone ve bazı uygulamalardan 
 SMS ve doğrulama kodu alamıyorum. Bu sorunumun çözülmesini. 
Telefonumla alakalı bir durum değil! 
SMS ve doğrulama kodlarının gelmediği uygulamalar: Algida, getcontact, tripy Şikayetvar vb. Uygulamalardan SMS gelmiyor.
Çevremdeki herkes Vodafone kullanıyor ve böyle bir sorunları yok.
Eğer sorunum çözülmezse başka bir operatöre geçeceğim.";0
Vodafone online üzerinden kurumsal hat için başvuru yaptım. Başvurum onaylananı 1 hafta olmasına rağmen sim kart halen bana ulaştırılmadı. Müşteri temsilcisini aradığımda da beni başka numaralara yönlendirip başlarından savuşturdular. Şu an işletmenin reklam işleri numara olmadığı için durmuş durumda iki hat olmaması adına da başka başvuru yapamıyorum.;0
Taahhüt detayları belirsiz ve yenilendi, nasıl oluyor anlamıyorum. Her ay çok yüksek fatura geliyor. 546 TL yazıyor, 890 TL ödüyorum. Ocak ayında toplam 390 TL ödedim. Vergi, mobil ödemeler, ek kullanımlar hepsini topluyorlar. Vodafone'u seçtiğime pişman oldum. Kapanmıyor, sadece durma özelliği varmış. Yardımcı olursanız sevinirim.;0
"Merhaba, Vodafone bu son 1 aydır şebeke probleminden usandırdı. Artık telefonla konuşurken internet kapanıyor. Yetmemiş gibi aramalar bazı bölgelerde iptal oluyor. Şebeke tamamen gidiyor. Ayrıca müşteri hizmetleri tam 10 dakika, ikinci aramada ise 6 dakika bağlanmayı bekledim; herhangi bir cevap veren kimse yok. Ailede 6 kişi Vodafone kullanıyoruz. Eğer sorun bu şekilde devam ederse ve herhangi biri açıklama yapmak için dönüş sağlamazsa 6 hattı birden farklı operatöre geçişini yapacağım.";0
Vodafone htp digital way services sl aboneliğini iptal ettirmek istiyorum. İznim dahilinde olmadan tek bir SMS ile abonelik açıp 258 TL faturama yansıtıldığı mesajını aldım. Onayım olmadan yapılan bu işlem için iptal edilmemesi dahilinde suç duyurusunda bulunacağım.;0
05** 8** ** 3* Vodafone hattımın genel olarak faturası 135 TL civarında idi. Ancak bu ayki faturam 510 TL civarında. Taahhüt bitti diye fiyat neredeyse 4 katına çıkmış gözüküyor. Bunun düzeltilmesini ve hattımın daha makul bir pakete geçirilmesini istiyorum.;0
Vodafone Yanımda uygulamasından ek paket almaya çalıştım. Ancak ilk denememde “Şu anda işleminiz gerçekleştirilemiyor, tekrar deneyiniz” ibaresi çıktı. Bir iki kere yine tekrar denediğimde aynı ibare çıktı. Ve sonrasında “Paket alma işleminiz gerçekleşmiştir” yazısı geldi. Kontrol etmek için kullanımlarıma baktığımda paketi bana iki kere satmış olduğunu gördüm. Müşteri hizmetlerini arayıp bu hatayı bildirdiğimizde iptalini gerçekleştiremeyeceğini söylediler ve iptal etmediler. Kusura bakmayın, karşınızda çocuk yok Vodafone. En kısa sürede bu işlemimi düzeltmenizi bekliyorum.;0
Vodafone çağrı merkezine bağlanıp bir konu hakkında bilgi almak istiyorum ama asla bağlanmıyor. Karşınızda bir muhatap bulamıyorsunuz. Mağazalarından yardım almak istediğimizde de doğru düzgün yüzümüze bile bakmadan dalga geçer gibi çağrı merkezine yönlendirme yapılıyor;0
Vodafone faturalı hattımda faturam fazla geldi. 212 TL'lik faturada 49 TL'ye Durma özelliği olduğu halde 80 TL aşım eklenmiş ve kullanmadım. Faturam 350 TL'ye çıktı. Durma özelliğinin iptal olmasını ve aşım ücretinin iadesini istiyorum. Yardımcı olur musunuz?;0
"Hücresel veri ile VPN kullanamıyorum.
Başka marka ile kullandığım ev internetimde aynı VPN'i sorunsuz kullanırken, Vodafone hattım ile telefonumda VPN'e bağlandığımda internetim kesiliyor. Bu sorunun derhal çözülmesini talep ediyorum, başka operatörlerde aynı sorun kesinlikle yok.";0
Vodafone çekmeme sorunu. 2-3 aydır Vodafone müşterisiyim. Olmaz olaydım. Vodafone müşterisi olduğumdan beri hiç çekmiyor. Kaç aydır kaç tane talep oluşturduk, aradılar ve bölgemde çekmediğini belirttiler ama çözüm sunmadılar. Kullanamadığım bir hizmeti resmen zorla Vodafone'da tutuyorlar. Caymasız acil çıkış talep ediyorum. Kaç aydır talep ediyorum, halen daha çözüm için aramadılar.Vodafone pişmanlıktır.;0
Vodafone'dan şikayetçiyim. SMS ile abonelik gönderiyor, merak edip bakmak için girişi yapıyoruz. Sonra hop, abone oluvermişiz ve hemen iptal ediyoruz. Fakat hiç kullanmasak da ücreti faturaya ekliyorlar. Vodafone'un bu tarz hareketini doğru bulmuyorum. Yıl sonu taahhüdüm bitiyor, Vodafone'dan ayrılacağım.;0
Vodafone kurumsaldan aranıp 2 adet araç takip satin aldım. Mobil hatlar hemen ertesi gün geldi ancak parasını ödüyor olmama rağmen takip cihazlari gelmedi, defalarca denedim müşteri hizmetleri koni hakkında bilgisiz. Parasını ödediğim cihazların gelmesini gelmeyecekse iadesini talep ediyorum;0
Vodafone nasıl olur? Benim haberim olmadan 190 TL olan tarife bir anda 540 TL oldu. Hiç haber vermeden yapıldı. Benden bu parayı almaya çalışıyor. Derhal yaptığı hatayı düzeltsin. Bu hatayı Türkiye'deki bütün abonelere yaptıysa avantadan servet para kazanma olur.;0
"Beni mağdur ettiniz
11 Temmuz 2024 tarihini de Turkcell'de olan numaramı Vodafone'a taşımak için online başvuruda bulundum. 
1 ay geçmesine rağmen hala bir dönüş alamadım. Müşteri hizmetlerini aradığımda sesli yanıt sisteminin bana ilettiği tek şey ""başvurunuz bize ulaşmıştır, size dönüş sağlanacaktır"" deniyor. 1 fatura dönemi geçmesine rağmen hala Turkcell'deyim ve oraya yüksek bedelde ödeme yapıyorum çünkü orada taahhüdü yenilemedim.";0
29 Temmuz 2023 tarihinde, 12 ay kullanma taahhüdüyle kullanmaya başladığım telefon hattımın ilk faturası, 01-31 Ağustos dönemi için son ödeme tarihi 15 Eylül 2023 olacak şekilde kesildi. Bu faturayı ve dönemi 12 aylık taahhüdümün ilk ayı olarak kabul ettiğimizde, 12'nci ve son faturanın 01-31 Temmuz 2024 dönemi için taahhüt fiyatı olan 275 TL üzerinden kesilmesi gerekirken, tarafıma kullandığım tarifenin taahhütsüz fiyatı olan 682,7 TL'lik bir fatura kesildi. Başvurduğum Vodafone şubeleri ve şans eseri bağlanabildiğim müşteri temsilcilerinden ısrarla bir yanlışlık ve kasıt olmadığını yanıtını aldım. Sunacağım belgelerde de görüleceği üzere, derdimi bir türlü anlatamamam ve anlaşılmamam bende yanlışlığı da aşan bir kasıt varmış izlenimi yaratmakta. Kimseyi itham etmek istemiyorum ama gerçek duygularım bunlar maalesef.;0
Yıllardır Vodafone operatörünü ben, ailem ve yakın çevrem severek kullanıyoruz. Her yerde sorunsuz çekiyor ama fatura fiyatlandırması çok yüksek. Her ay 650-700 TL fatura ödemesi yapıyorum. Arkadaşlarım Turkcell ve Türk Telekom'un hoş geldiniz faturalı hatlarını çok uygun fiyata, daha yüksek internet kullanımlarıyla daha az fatura ödeyerek kullanıyorlar. İstemeyerek yıllardır kullandığım Vodafone'u bırakmak zorunda kalıyorum, başka operatörlere geçmeye itiyorsunuz beni. Yetkili kişinin beni arayıp bu sorunu gidermesini rica ediyorum, yoksa diğer hatların hoş geldiniz kampanyasına ben ve aile bireylerimle birlikte geçmek zorunda kalacağız. Yetkili kişilerin beni arayıp bu problemimi gidermesini talep ediyorum, teşekkürler.;0
Vodafone'den Türk Telekom'a geçtim. Son faturamı ödemek için Vodafone uygulamalarına giriyorum ancak hiçbir yerde ne borcumu görüntüleyebiliyor, ne de ödeme yapabiliyorum. Müşteri hizmetlerini arıyorum 10 dakika bekletiyor hala daha da bağlayacak. Şubeye gidiyorum müşteri hizmetleri ile görüşün diyor. Pişmanlık, pişmanlıksın Vodafone.;0
Vodafone'da olan hattımı başka bir operatöre taşımak için başvuru yaptım, Vodafone reddetti. Sonra başka operatörden başvurdum, reddedildim. Bu süreç 30 günü buldu. Şimdi Vodafone, taahhüdüm bitti diye 500 TL'lik fatura çıkarıyor. Hem hat taşımamı reddediyor, hem de bana işlem için dönüş yapmıyor. Sürem bitti diye 500 TL fatura kesiyor. Bu süreci 7 Ağustos günü Vodafone müşteri hizmetleri ile görüşmeye çalıştım. Son olarak sanırım 8 kişi ile görüştüm, her biri 'ben değil başkası' diyerek kimi aktardı. '542'den tekrar bağlanın' diyerek işlemim yapılmadı ve hatta bir tanesine 'uzanan'a aktardık' dediler. Uzanan arkadaş, sorumu dinlerken bana herhangi bir söz söylemeden direkt santrale tekrar bağladı. Tekrar bağlanan başka bir müşteri hizmetlisi de başka yere aktarmak istedi ve ben çığrımdan çıktım, telefon kapatıldı. Benim sorunumu kim çözecek?;0
Vodafone müşteri temsilcisine bağlanamıyorum. Paketimde 3 GB internet olmasına rağmen hala beni ek aşım tarifesinden ücretlendiriyor ve gereksiz yere faturama 180 TL yansıyacak. Kendime ait olan internet dururken ve paketimde internetim varken bu saçmalık neyin nesi?;0
İspark Vodafone şifremi ne yaptıysa kullanamıyorum. Müşteri hizmetlerini aradım, hiçbir şekilde çözüm bulamadılar. Kullanmadığım şifreyi kullanmış gibi sistem gösteriyor fakat herhangi bir kullanım olmadı. Sistem üzerinde de kullanmadığım görülüyor. Buna rağmen hiçbir işlem yapılamıyor. Sorunumun çözülmesini istiyorum.;0
Vodafone yanımda uygulaması üzerinden İstanbul kartımla kolay paket satin almak istiyorum fakat Devamlı hata veriyor. Android iPhone bir çok cihazda denedim ya kartı okumuyor ya da beklenmedik hata deyip işlemi yapmıyor defalarca denedim müşteri hizmetlerini aradım 20 dakikadan fazla bekledim bağlanmak için. Fakat açan olmadı;0
Vodafone taahhüt tutarı 2 katı değil. 4 katı fatura kesintisi yapıyor. Ve müşteri temsilcilerini aradığım halde biz hiçbir şey yapamıyoruz. Oysa hemen başka tarifeyi seçtiğim halde bu nasıl müşteri memnuniyeti bana geri dönüş. Sağlanmasını istiyorum.;0
Annemin telefonuna bir mesaj gelmiş, 189 TL karşılığında üyelik oluşturulmuş. Bizim bilgimiz yok, faturamız 620 TL olarak geldi. Hak kaybımız var, nasıl böyle bir fatura gelebilir? Annem 70 yaşında, okuma yazma bile bilmez. Oyunla ne işi var? Hemen düzeltilmesini talep ediyoruz.;0
Vodafone faturalı hatlıyken anında bağlanabildiğim müşteri temsilcisine, faturasız hatta geçişten hemen sonra yarım saat hatta bekletildim. Yazıklar olsun, her ay 450 TL ödediğim zaman sorun yoktu ama şimdi ikinci plana atıldık hemen. Kolay paket al bölümünden paket de alınmıyor. Vodafone pişmanlıktır. Bu saatten sonra 👎🏻;0
